t,name,C,q,a,F,H,work_lawfulness,work_record_intensity,work_fidelity,kingdom_lawfulness,kingdom_record_intensity,kingdom_fidelity,kingdom_overlap,ai_consolidation,ai_governance,ai_fidelity,ai_opacity,digital_work_record,digital_kingdom_record,ai_consolidated_record,P_ref,P,K,O,work_benefit,work_cost,kingdom_benefit,kingdom_cost,kingdom_presence_lift,grace_coherence,grace_relief,work_to_kingdom_bleed,kingdom_to_work_bleed,ai_audit,ai_scale,ai_false,ai_context_loss,ai_net,future_tension,benefit,cost,net,dF,dq,dC,dH
78,Oppressive work recording with Kingdom counter-witness,0.0,1.0,0.82,0.0,3.808794622364456,0.12,0.9,0.8,0.94,0.58,0.95,0.58,0.6,0.86,0.9,0.18,39.452857180813695,30.192394870317113,37.60843610761074,0.24615384615384617,0.08613286626220107,0.007487213246235747,0.0,2.2641332856616902e-05,0.10710747108936478,0.00013572745300643698,0.015908024383461537,0.0,0.0,0.0,0.03472128000000001,0.0,0.0,0.01265641042286312,0.015670309061568785,0.00171072,-0.030037439484431903,0.007657405346912074,0.00015836878586305387,0.19543162030417027,-0.1952732515183072,-0.08184497778706795,0.012194310906574938,-0.06044044106938243,0.04870689055834364
79,Oppressive work recording with Kingdom counter-witness,0.0,1.0,0.82,0.0,3.857506547262931,0.12,0.9,0.8,0.94,0.58,0.95,0.58,0.6,0.86,0.9,0.18,39.778328609005555,30.44147092161394,37.918691746534634,0.24615384615384617,0.08526045135993048,0.006955585436761946,0.0,2.103369036076813e-05,0.10714119330457532,0.00012609015723907688,0.015912322700626695,0.0,0.0,0.0,0.03472128000000001,0.0,0.0,0.012658771585259469,0.01567785762235684,0.00171072,-0.030047349207616307,0.007661259105845091,0.000147123847599845,0.1954834043186634,-0.19533628047106355,-0.08186639610522495,0.01219602958697081,-0.06044121182116903,0.04871192489847483
80,Oppressive work recording with Kingdom counter-witness,0.0,1.0,0.82,0.0,3.906223406046182,0.12,0.9,0.8,0.94,0.58,0.95,0.58,0.6,0.86,0.9,0.18,40.1005453229155,30.6880562123978,38.22584482906929,0.24615384615384617,0.08440544464752672,0.006434565742557352,0.0,1.9458126805493435e-05,0.10717424262581811,0.00011664516432450541,0.015916535249058276,0.0,0.0,0.0,0.03472128000000001,0.0,0.0,0.012661085632959361,0.01568525555896472,0.00171072,-0.03005706119192408,0.00766503596677117,0.00013610329112999885,0.19553415503357166,-0.19539805174244165,-0.08188738704169907,0.012197713972772932,-0.06044196719335424,0.04871685878325086
81,Oppressive work recording with Kingdom counter-witness,0.0,1.0,0.82,0.0,3.9549451012259342,0.12,0.9,0.8,0.94,0.58,0.95,0.58,0.6,0.86,0.9,0.18,40.419539869686346,30.93217565027382,38.5299263807786,0.24615384615384617,0.08356733195123904,0.005923840839005212,0.0,1.7913694697151766e-05,0.10720663892790022,0.00010738679434540258,0.015920664562048478,0.0,0.0,0.0,0.03472128000000001,0.0,0.0,0.012663353957557239,0.015692507320275422,0.00171072,-0.03006658127783266,0.007668738200973942,0.00012530048904255435,0.1955839029687553,-0.19545860247971275,-0.08190796321976959,0.012199365076917176,-0.0604427076401948,0.04872169517975257
82,Oppressive work recording with Kingdom counter-witness,0.0,1.0,0.82,0.0,4.003671538165577,0.12,0.9,0.8,0.94,0.58,0.95,0.58,0.6,0.86,0.9,0.18,40.73534447098948,31.173853893771078,38.83096711697081,0.24615384615384617,0.08274561909849602,0.0054231095897071535,0.0,1.6399483399274436e-05,0.1072384013125057,9.83095883312523e-05,0.0159247130743453,0.0,0.0,0.0,0.03472128000000001,0.0,0.0,0.012665577896515002,0.01569961718211193,0.00171072,-0.03007591507862693,0.007672367991384893,0.00011470907173052674,0.19563267745686283,-0.1955179683851323,-0.0819281367716747,0.012200983872936557,-0.06044343359827699,0.0487264369396424
83,Oppressive work recording with Kingdom counter-witness,0.0,1.0,0.82,0.0,4.052402624970288,0.12,0.9,0.8,0.94,0.58,0.95,0.58,0.6,0.86,0.9,0.18,41.04799102627958,31.413115354833366,39.128997445801105,0.24615384615384617,0.08193983095667233,0.004932082460731346,0.0,1.4914617361251594e-05,0.10726954814535089,8.940829763989177e-05,0.0159286831268885,0.0,0.0,0.0,0.03472128000000001,0.0,0.0,0.012667758735763557,0.015706589255554296,0.00171072,-0.030085067991317854,0.007675927436829475,0.00010432291500114337,0.19568050670038672,-0.19557618378538558,-0.08194791936221021,0.012202571296854892,-0.0604441454873659,0.04873108680471126
84,Oppressive work recording with Kingdom counter-witness,0.0,1.0,0.82,0.0,4.101138272382397,0.12,0.9,0.8,0.94,0.58,0.95,0.58,0.6,0.86,0.9,0.18,41.35751111601679,31.64998420128503,39.424047471343094,0.24615384615384617,0.0811495105266697,0.004450480968263559,0.0,1.3458254448029006e-05,0.10730009709122111,8.067787394458497e-05,0.015932576971275397,0.0,0.0,0.0,0.03472128000000001,0.0,0.0,0.012669897712156018,0.01571342749478243,0.00171072,-0.030094045206938445,0.007679418556031062,9.413612839261397e-05,0.19572741782546604,-0.19563328169707342,-0.08196732221098287,0.012204128248972474,-0.060444843711206224,0.048735647412109076
85,Oppressive work recording with Kingdom counter-witness,0.0,1.0,0.82,0.0,4.149878393681677,0.12,0.9,0.8,0.94,0.58,0.95,0.58,0.6,0.86,0.9,0.18,41.663936004856616,31.88448435927218,39.71614699662966,0.24615384615384617,0.0803742180877047,0.003978037157462255,0.0,1.2029584364165863e-05,0.10733006514702786,7.211345978676001e-05,0.015936396773974487,0.0,0.0,0.0,0.03472128000000001,0.0,0.0,0.012671996015782299,0.01572013570447579,0.00171072,-0.03010285172025809,0.00768284329138873,8.414304415092587e-05,0.1957734369326492,-0.1956892938884983,-0.08198635611340617,0.012205655595550858,-0.06044552865827776,0.04874012129927988
86,Oppressive work recording with Kingdom counter-witness,0.0,1.0,0.82,0.0,4.198622904590297,0.12,0.9,0.8,0.94,0.58,0.95,0.58,0.6,0.86,0.9,0.18,41.96729664480805,32.11663951567946,40.00532552666336,0.24615384615384617,0.07961353038996494,0.003514493110483574,0.0,1.062782716610233e-05,0.10735946867301582,6.371037965753519e-05,0.01594014462030312,0.0,0.0,0.0,0.03472128000000001,0.0,0.0,0.012674054792154174,0.01572671754679894,0.00171072,-0.030111492338953112,0.007686203512543561,7.433820682363751e-05,0.19581858914481565,-0.195744250937992,-0.0820050314605213,0.012207154170403354,-0.06044620070250872,0.048744510908620656
87,Oppressive work recording with Kingdom counter-witness,0.0,1.0,0.82,0.0,4.247371723182179,0.12,0.9,0.8,0.94,0.58,0.95,0.58,0.6,0.86,0.9,0.18,42.26762367835997,32.34647312052267,40.29161227139673,0.24615384615384617,0.0788670398920408,0.0030596004817911027,0.0,9.252231856936296e-06,0.10738832342223903,5.546413157386093e-05,0.015943822518184624,0.0,0.0,0.0,0.03472128000000001,0.0,0.0,0.01267607514426914,0.015733176547999647,0.00171072,-0.030119971692268786,0.007689501019747188,6.471636343079722e-05,0.19586289865243967,-0.19579818228900886,-0.08202335825771848,0.012208624776397298,-0.060446860203949446,0.048748818591881765
88,Oppressive work recording with Kingdom counter-witness,0.0,1.0,0.82,0.0,4.296124769796505,0.12,0.9,0.8,0.94,0.58,0.95,0.58,0.6,0.86,0.9,0.18,42.564947441576365,32.57400838931744,40.57503614868276,0.24615384615384617,0.07813435404026656,0.0026131200590044368,0.0,7.902075058429419e-06,0.10741664456841724,4.737037911762653e-05,0.01594743240169894,0.0,0.0,0.0,0.03472128000000001,0.0,0.0,0.012678058134560848,0.015739516104644392,0.00171072,-0.03012829423920524,0.007692737547045175,5.5272454176055944e-05,0.1959063887563666,-0.19585111630219054,-0.08204134614242972,0.01221006818687378,-0.06044750750940905,0.04875304661432561
89,Oppressive work recording with Kingdom counter-witness,0.0,1.0,0.82,0.0,4.344881966955163,0.12,0.9,0.8,0.94,0.58,0.95,0.58,0.6,0.86,0.9,0.18,42.8592979671606,32.79926830542427,40.85562578719593,0.24615384615384617,0.07741509458731155,0.002174821347665834,0.0,6.576659755341484e-06,0.10744444673227486,3.942494390835147e-05,0.015950976134439854,0.0,0.0,0.0,0.03472128000000001,0.0,0.0,0.01268000478674333,0.01574573948951423,0.00171072,-0.03013646427625756,0.007695914765287055,4.6001603663692956e-05,0.19594908190825935,-0.19590308030459566,-0.08205900440085782,0.012211485146990027,-0.06044814295305742,0.04875719715865873
90,Oppressive work recording with Kingdom counter-witness,0.0,1.0,0.82,0.0,4.393643239283914,0.12,0.9,0.8,0.94,0.58,0.95,0.58,0.6,0.86,0.9,0.18,43.15070498748899,33.02227562237003,41.13340952932398,0.24615384615384617,0.07670889694755338,0.0017444821784207143,0.0,5.275314107544241e-06,0.10747174400645841,3.1623798482192867e-05,0.015954455512691035,0.0,0.0,0.0,0.03472128000000001,0.0,0.0,0.012681916087555646,0.01575184985718243,0.00171072,-0.030144485944738078,0.007699034284973858,3.689911258973711e-05,0.19599099974886142,-0.19595410063627167,-0.08207634198380223,0.012212876374989346,-0.06044876685699478,0.04876127232875169
91,Oppressive work recording with Kingdom counter-witness,0.0,1.0,0.82,0.0,4.4424085134370745,0.12,0.9,0.8,0.94,0.58,0.95,0.58,0.6,0.86,0.9,0.18,43.439197937614104,33.243052866146336,41.408415434030736,0.24615384615384617,0.07601540958694063,0.0013218883352152377,0.0,3.9973903256908795e-06,0.10749854997912062,2.3963059551948307e-05,0.015957872268432118,0.0,0.0,0.0,0.03472128000000001,0.0,0.0,0.012683792988413206,0.015757850249293694,0.00171072,-0.030152363237706897,0.007702097658953303,2.7960449877639187e-05,0.19603216314421296,-0.19600420269433533,-0.08209336752163841,0.0122142425634031,-0.06044937953179067,0.04876527415315991
92,Oppressive work recording with Kingdom counter-witness,0.0,1.0,0.82,0.0,4.491177718025533,0.12,0.9,0.8,0.94,0.58,0.95,0.58,0.6,0.86,0.9,0.18,43.72480595823796,33.461622337484876,41.68067127969043,0.24615384615384617,0.0753342934452141,0.0009068332032122206,0.0,2.742263606513756e-06,0.10752487775625384,1.6438981624510813e-05,0.01596122807218539,0.0,0.0,0.0,0.03472128000000001,0.0,0.0,0.012685636406971516,0.015763743599563344,0.00171072,-0.030160100006534858,0.007705106384972045,1.918124523102457e-05,0.19607259221994613,-0.1960534109747151,-0.0821100893385026,0.012215584380188953,-0.06044998127699442,0.04876920458845781
93,Oppressive work recording with Kingdom counter-witness,0.0,1.0,0.82,0.0,4.539950783547931,0.12,0.9,0.8,0.94,0.58,0.95,0.58,0.6,0.86,0.9,0.18,44.00755789865558,33.678006114110026,41.950204566893525,0.24615384615384617,0.07466522138850462,0.0004991174352183547,0.0,1.509331124100305e-06,0.10755073998284924,9.047950953894812e-06,0.015964524535712774,0.0,0.0,0.0,0.03472128000000001,0.0,0.0,0.012687447228607688,0.01576953273851376,0.00171072,-0.030167699967121445,0.007708061908093746,1.0557282077995118e-05,0.1961123063937772,-0.1961017491116992,-0.0821265154657309,0.012216902469809268,-0.06045057238161876,0.0487730655223976
94,Oppressive work recording with Kingdom counter-witness,0.0,1.0,0.82,0.0,4.588727642324834,0.12,0.9,0.8,0.94,0.58,0.95,0.58,0.6,0.86,0.9,0.18,44.28748231966902,33.89222605296893,42.21704252122459,0.24615384615384617,0.074007877690463,9.854863549735304e-05,0.0,2.9801107374399566e-07,0.10757614886295314,1.7864798094324661e-06,0.01596776321457228,0.0,0.0,0.0,0.03472128000000001,0.0,0.0,0.012689226307824755,0.01577522039796386,0.00171072,-0.03017516670578861,0.007710965622991092,2.0844908831764617e-06,0.19615132440630514,-0.19614923991542196,-0.0821426536545978,0.01221819745425329,-0.06045115312459823,0.04877685877690347
95,Oppressive work recording with Kingdom counter-witness,0.0,1.0,0.82,0.0,4.637505434324834,0.12,0.9,0.8,0.94,0.58,0.95,0.58,0.6,0.86,0.9,0.18,44.56460749647233,34.10430379243924,42.48121209601235,0.24615384615384617,0.07336195754020419,0.0,0.0,0.0,0.1075824,0.0,0.01596856,0.0,0.0,0.0,0.03472128000000001,0.0,0.0,0.012689663999999998,0.015776619685872385,0.00171072,-0.03017700368587238,0.007711680000000001,0.0,0.19616092368587235,-0.19616092368587235,-0.082146624,0.01221851604858724,-0.06045129600000001,0.04877779200000001
96,Oppressive work recording with Kingdom counter-witness,0.0,1.0,0.82,0.0,4.686283226324834,0.12,0.9,0.8,0.94,0.58,0.95,0.58,0.6,0.86,0.9,0.18,44.838961421507605,34.31426075451485,42.742739975052224,0.24615384615384617,0.07272720262115419,0.0,0.0,0.0,0.1075824,0.0,0.01596856,0.0,0.0,0.0,0.03472128000000001,0.0,0.0,0.012689663999999998,0.015776619685872385,0.00171072,-0.03017700368587238,0.007711680000000001,0.0,0.19616092368587235,-0.19616092368587235,-0.082146624,0.01221851604858724,-0.06045129600000001,0.04877779200000001
97,Oppressive work recording with Kingdom counter-witness,0.0,1.0,0.82,0.0,4.735061018324834,0.12,0.9,0.8,0.94,0.58,0.95,0.58,0.6,0.86,0.9,0.18,45.11057180729253,34.5221181469697,43.001652575301705,0.24615384615384617,0.07210333774826613,0.0,0.0,0.0,0.1075824,0.0,0.01596856,0.0,0.0,0.0,0.03472128000000001,0.0,0.0,0.012689663999999998,0.015776619685872385,0.00171072,-0.03017700368587238,0.007711680000000001,0.0,0.19616092368587235,-0.19616092368587235,-0.082146624,0.01221851604858724,-0.06045129600000001,0.04877779200000001
98,Oppressive work recording with Kingdom counter-witness,0.0,1.0,0.82,0.0,4.783838810324834,0.12,0.9,0.8,0.94,0.58,0.95,0.58,0.6,0.86,0.9,0.18,45.379466089219605,34.72789696550001,43.25797604954869,0.24615384615384617,0.07149008505575721,0.0,0.0,0.0,0.1075824,0.0,0.01596856,0.0,0.0,0.0,0.03472128000000001,0.0,0.0,0.012689663999999998,0.015776619685872385,0.00171072,-0.03017700368587238,0.007711680000000001,0.0,0.19616092368587235,-0.19616092368587235,-0.082146624,0.01221851604858724,-0.06045129600000001,0.04877779200000001
99,Oppressive work recording with Kingdom counter-witness,0.0,1.0,0.82,0.0,4.832616602324834,0.12,0.9,0.8,0.94,0.58,0.95,0.58,0.6,0.86,0.9,0.18,45.645671428327404,34.93161799584501,43.511736289053204,0.24615384615384617,0.070887176051328,0.0,0.0,0.0,0.1075824,0.0,0.01596856,0.0,0.0,0.0,0.03472128000000001,0.0,0.0,0.012689663999999998,0.015776619685872385,0.00171072,-0.03017700368587238,0.007711680000000001,0.0,0.19616092368587235,-0.19616092368587235,-0.082146624,0.01221851604858724,-0.06045129600000001,0.04877779200000001
100,Oppressive work recording with Kingdom counter-witness,0.0,1.0,0.82,0.0,4.881394394324834,0.12,0.9,0.8,0.94,0.58,0.95,0.58,0.6,0.86,0.9,0.18,45.909214714044126,35.13330181588656,43.762958926162675,0.24615384615384617,0.07029435122421338,0.0,0.0,0.0,0.1075824,0.0,0.01596856,0.0,0.0,0.0,0.03472128000000001,0.0,0.0,0.012689663999999998,0.015776619685872385,0.00171072,-0.03017700368587238,0.007711680000000001,0.0,0.19616092368587235,-0.19616092368587235,-0.082146624,0.01221851604858724,-0.06045129600000001,0.04877779200000001
101,Oppressive work recording with Kingdom counter-witness,0.0,1.0,0.82,0.0,4.9301721863248344,0.12,0.9,0.8,0.94,0.58,0.95,0.58,0.6,0.86,0.9,0.18,46.170122566903686,35.332968797727695,44.01166933690105,0.24615384615384617,0.06971135967273738,0.0,0.0,0.0,0.1075824,0.0,0.01596856,0.0,0.0,0.0,0.03472128000000001,0.0,0.0,0.012689663999999998,0.015776619685872385,0.00171072,-0.03017700368587238,0.007711680000000001,0.0,0.19616092368587235,-0.19616092368587235,-0.082146624,0.01221851604858724,-0.06045129600000001,0.04877779200000001
102,Oppressive work recording with Kingdom counter-witness,0.0,1.0,0.82,0.0,4.9789499783248345,0.12,0.9,0.8,0.94,0.58,0.95,0.58,0.6,0.86,0.9,0.18,46.428421341234646,35.53063910975042,44.25789264353204,0.24615384615384617,0.06913795875024893,0.0,0.0,0.0,0.1075824,0.0,0.01596856,0.0,0.0,0.0,0.03472128000000001,0.0,0.0,0.012689663999999998,0.015776619685872385,0.00171072,-0.03017700368587238,0.007711680000000001,0.0,0.19616092368587235,-0.19616092368587235,-0.082146624,0.01221851604858724,-0.06045129600000001,0.04877779200000001
103,Oppressive work recording with Kingdom counter-witness,0.0,1.0,0.82,0.0,5.027727770324835,0.12,0.9,0.8,0.94,0.58,0.95,0.58,0.6,0.86,0.9,0.18,46.6841371278223,35.72633271865291,44.501653717096715,0.24615384615384617,0.06857391372838892,0.0,0.0,0.0,0.1075824,0.0,0.01596856,0.0,0.0,0.0,0.03472128000000001,0.0,0.0,0.012689663999999998,0.015776619685872385,0.00171072,-0.03017700368587238,0.007711680000000001,0.0,0.19616092368587235,-0.19616092368587235,-0.082146624,0.01221851604858724,-0.06045129600000001,0.04877779200000001
104,Oppressive work recording with Kingdom counter-witness,0.0,1.0,0.82,0.0,5.076505562324835,0.12,0.9,0.8,0.94,0.58,0.95,0.58,0.6,0.86,0.9,0.18,46.937295756544074,35.920069391466384,44.74297717992575,0.24615384615384617,0.06801899747670673,0.0,0.0,0.0,0.1075824,0.0,0.01596856,0.0,0.0,0.0,0.03472128000000001,0.0,0.0,0.012689663999999998,0.015776619685872385,0.00171072,-0.03017700368587238,0.007711680000000001,0.0,0.19616092368587235,-0.19616092368587235,-0.082146624,0.01221851604858724,-0.06045129600000001,0.04877779200000001
105,Oppressive work recording with Kingdom counter-witness,0.0,1.0,0.82,0.0,5.125283354324835,0.12,0.9,0.8,0.94,0.58,0.95,0.58,0.6,0.86,0.9,0.18,47.18792279897863,36.11186869755172,44.9818874081265,0.24615384615384617,0.06747299015770775,0.0,0.0,0.0,0.1075824,0.0,0.01596856,0.0,0.0,0.0,0.03472128000000001,0.0,0.0,0.012689663999999998,0.015776619685872385,0.00171072,-0.03017700368587238,0.007711680000000001,0.0,0.19616092368587235,-0.19616092368587235,-0.082146624,0.01221851604858724,-0.06045129600000001,0.04877779200000001
106,Oppressive work recording with Kingdom counter-witness,0.0,1.0,0.82,0.0,5.174061146324835,0.12,0.9,0.8,0.94,0.58,0.95,0.58,0.6,0.86,0.9,0.18,47.43604357098884,36.30175001057621,45.21840853404523,0.24615384615384617,0.06693567893647144,0.0,0.0,0.0,0.1075824,0.0,0.01596856,0.0,0.0,0.0,0.03472128000000001,0.0,0.0,0.012689663999999998,0.015776619685872385,0.00171072,-0.03017700368587238,0.007711680000000001,0.0,0.19616092368587235,-0.19616092368587235,-0.082146624,0.01221851604858724,-0.06045129600000001,0.04877779200000001
107,Oppressive work recording with Kingdom counter-witness,0.0,1.0,0.82,0.0,5.222838938324835,0.12,0.9,0.8,0.94,0.58,0.95,0.58,0.6,0.86,0.9,0.18,47.68168313527895,36.489732510470446,45.45256444870478,0.24615384615384617,0.06640685770403426,0.0,0.0,0.0,0.1075824,0.0,0.01596856,0.0,0.0,0.0,0.03472128000000001,0.0,0.0,0.012689663999999998,0.015776619685872385,0.00171072,-0.03017700368587238,0.007711680000000001,0.0,0.19616092368587235,-0.19616092368587235,-0.082146624,0.01221851604858724,-0.06045129600000001,0.04877779200000001
108,Oppressive work recording with Kingdom counter-witness,0.0,1.0,0.82,0.0,5.271616730324835,0.12,0.9,0.8,0.94,0.58,0.95,0.58,0.6,0.86,0.9,0.18,47.92486630392616,36.67583518536574,45.68437880421773,0.24615384615384617,0.06588632681378227,0.0,0.0,0.0,0.1075824,0.0,0.01596856,0.0,0.0,0.0,0.03472128000000001,0.0,0.0,0.012689663999999998,0.015776619685872385,0.00171072,-0.03017700368587238,0.007711680000000001,0.0,0.19616092368587235,-0.19616092368587235,-0.082146624,0.01221851604858724,-0.06045129600000001,0.04877779200000001
